鳥種,數量,距離,結群,備註,組別,樣點編號,"棲地類型
 (其他說明)",X座標,Y座標,調查者,"調查旅次
編號",天氣代號,"開始時間
（時）","開始時間
（分）",年,月,日
家燕,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
麻雀,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
紅嘴黑鵯,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
麻雀,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
金背鳩,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
喜鵲,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,36,2024,4,15
麻雀,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
麻雀,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
紅嘴黑鵯,4,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
家燕,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
金背鳩,1,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
五色鳥,1,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
樹鵲,1,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
野鴿,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
金背鳩,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
白頭翁,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
野鴿,1,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
家燕,3,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
斯氏繡眼,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
家燕,1,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
白頭翁,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,45,2024,4,15
斯氏繡眼,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
白頭翁,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
黑領椋鳥,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
白頭翁,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
斯氏繡眼,2,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
黑冠麻鷺,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
白頭翁,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
金背鳩,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
白尾八哥,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
家燕,1,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,54,2024,4,15
金背鳩,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
鵲鴝,2,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
紅嘴黑鵯,2,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
黑領椋鳥,2,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
野鴿,1,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
紅嘴黑鵯,2,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
白頭翁,1,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
家八哥,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
白尾八哥,2,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
紅嘴黑鵯,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,9,3,2024,4,15
白尾八哥,1,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
鵲鴝,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
五色鳥,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
白尾八哥,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
白頭翁,2,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
家八哥,4,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
金背鳩,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
黑冠麻鷺,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
家燕,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
麻雀,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
麻雀,13,A,Y,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
家燕,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
五色鳥,1,D,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
家燕,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,18,2024,4,15
紅嘴黑鵯,1,D,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,29,2024,4,15
麻雀,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
麻雀,3,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
家燕,3,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
家燕,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
家燕,1,D,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
紅嘴黑鵯,1,D,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
家八哥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
麻雀,5,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,9,2024,4,15
金背鳩,1,A,N,,2,E1,,121.542311,25.020043,古曜昌，林豈弟，許秀?,,C,16,9,2024,4,15
紅嘴黑鵯,1,A,N,叫聲,2,E1,,121.542311,25.020043,古曜昌，林豈弟，許秀?,,C,16,9,2024,4,15
麻雀,1,A,N,,2,E1,,121.542311,25.020043,古曜昌，林豈弟，許秀?,,C,16,9,2024,4,15
鵲鴝,1,A,N,,2,E1,,121.542311,25.020043,古曜昌，林豈弟，許秀?,,C,16,9,2024,4,15
黃頭鷺,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,16,29,2024,4,15
黑冠麻鷺,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,16,29,2024,4,15
白頭翁,2,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,16,29,2024,4,15
紅嘴黑鵯,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,16,29,2024,4,15
金背鳩,2,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,16,29,2024,4,15
白鶺鴒,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
黃頭鷺,1,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
麻雀,2,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
白頭翁,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
金背鳩,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
樹鵲,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,16,29,2024,4,15
家八哥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,29,2024,4,15
金背鳩,3,A,N,叫聲,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,29,2024,4,15
家八哥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,29,2024,4,15
家八哥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,38,2024,4,15
金背鳩,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,38,2024,4,15
白鶺鴒,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,38,2024,4,15
五色鳥,1,A,N,叫聲,2,E1,,121.542311,25.020043,古曜菖，林豈弟,,B,16,38,2024,4,15
五色鳥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
野鴿,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
金背鳩,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
麻雀,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
金背鳩,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
麻雀,6,A,Y,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,38,2024,4,15
白頭翁,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,46,2024,4,15
麻雀,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,46,2024,4,15
白頭翁,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,C,16,46,2024,4,15
野鴿,4,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
麻雀,4,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
大卷尾,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
金背鳩,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
麻雀,7,A,Y,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
五色鳥,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
白頭翁,5,D,Y,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
家燕,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
白鶺鴒,1,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
麻雀,2,A,N,,2,E1,,121.542311,25.020043,古曜菖，林豈弟，宋采芸,,B,16,46,2024,4,15
白頭翁,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,46,2024,4,15
白尾八哥,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
斯氏繡眼,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
白頭翁,1,A,N,叫聲,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
紅嘴黑鵯,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
白頭翁,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
金背鳩,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
白頭翁,3,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
斯氏繡眼,5,A,Y,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
白頭翁,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
家燕,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
紅嘴黑鵯,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
白頭翁,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
金背鳩,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,16,55,2024,4,15
金背鳩,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
黑領椋鳥,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
野鴿,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
五色鳥,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
家燕,3,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
金背鳩,1,D,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
金背鳩,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
白頭翁,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
白頭翁,2,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
黑冠麻鷺,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
紅嘴黑鵯,2,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
白尾八哥,2,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
金背鳩,1,D,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,A,8,20,2024,4,22
白頭翁,5,A,Y,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,B,8,20,2024,4,22
黑冠麻鷺,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,20,2024,4,22
鵲鴝,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,20,2024,4,22
黑領椋鳥,1,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,20,2024,4,22
白頭翁,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
金背鳩,3,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
野鴿,1,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
野鴿,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
斯氏繡眼,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
家燕,2,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
鵲鴝,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
喜鵲,3,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
五色鳥,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,11,2024,4,22
白頭翁,2,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
金背鳩,2,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
喜鵲,2,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
紅嘴黑鵯,2,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
灰鶺鴒,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
白頭翁,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
家燕,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
白頭翁,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
白頭翁,2,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
白頭翁,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
麻雀,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
五色鳥,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,31,2024,4,22
白頭翁,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
白尾八哥,3,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
五色鳥,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
白頭翁,2,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
斯氏繡眼,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
白頭翁,1,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
紅嘴黑鵯,3,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,B,8,39,2024,4,22
野鴿,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,39,2024,4,22
黑領椋鳥,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,39,2024,4,22
白尾八哥,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,39,2024,4,22
家燕,3,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
白尾八哥,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
黑領椋鳥,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
白頭翁,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
五色鳥,1,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
紅嘴黑鵯,2,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
野鴿,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
黑冠麻鷺,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
樹鵲,2,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
黑領椋鳥,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
白尾八哥,2,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
五色鳥,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
大卷尾,1,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
白頭翁,2,A,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,C,8,47,2024,4,22
家燕,1,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,C,8,56,2024,4,22
五色鳥,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,C,8,56,2024,4,22
紅嘴黑鵯,2,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟，宋采芸,,C,8,56,2024,4,22
金背鳩,1,A,N,叫聲,2,F3,,121.545201,25.018438,古曜菖，林豈弟,,C,8,56,2024,4,22
紅嘴黑鵯,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟,,C,8,56,2024,4,22
家燕,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟,,C,8,56,2024,4,22
白頭翁,2,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,56,2024,4,22
紅嘴黑鵯,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,56,2024,4,22
紅嘴黑鵯,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,56,2024,4,22
五色鳥,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,56,2024,4,22
金背鳩,1,A,N,叫聲,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,17,2024,4,29
家燕,2,A,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,17,2024,4,29
金背鳩,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟,,C,8,17,2024,4,29
白頭翁,2,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟,,C,8,17,2024,4,29
白頭翁,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟,,C,8,17,2024,4,29
金背鳩,2,A,N,叫聲,2,F1,,121.543228,25.018661,古曜菖，林豈弟,,C,8,17,2024,4,29
紅嘴黑鵯,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟,,C,8,17,2024,4,29
金背鳩,1,A,N,,2,F1,,121.543228,25.018661,古曜菖，林豈弟,,C,8,17,2024,4,29
金背鳩,1,A,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,8,17,2024,4,29
金背鳩,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,8,17,2024,4,29
白頭翁,2,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,8,7,2024,4,29
樹鵲,1,A,N,叫聲,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,8,7,2024,4,29
紅嘴黑鵯,2,D,N,,2,E3,,121.543579,25.019495,古曜菖，林豈弟,,C,8,7,2024,4,29
五色鳥,2,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,7,2024,4,29
金背鳩,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,7,2024,4,29
鵲鴝,1,A,N,叫聲,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,7,2024,4,29
白尾八哥,1,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,28,2024,4,29
家燕,2,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,28,2024,4,29
家燕,1,D,N,,2,E2,,121.543946,25.020003,古曜菖，林豈弟,,C,8,28,2024,4,29
鵲鴝,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
家燕,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
家燕,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
紅嘴黑鵯,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
紅嘴黑鵯,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
金背鳩,2,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
紅嘴黑鵯,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
麻雀,2,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
紅嘴黑鵯,5,D,Y,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,28,2024,4,29
金背鳩,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
家燕,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
紅嘴黑鵯,4,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
紅嘴黑鵯,2,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
紅嘴黑鵯,1,D,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
斯氏繡眼,1,A,N,,2,F3,,121.545201,25.018438,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
紅嘴黑鵯,1,D,N,,2,F2,,121.543989,25.017884,古曜菖，林豈弟，宋采芸,,C,8,36,2024,4,29
